ID,Location_ID,Sensing_Date,HourDay,Direction_1,Direction_2,Total_of_Directions,Sensor_Name,Location
27920240913,27,2024-09-13,9,111,101,212,Vic_T,"-37.80606888, 144.95644692"
27620241007,27,2024-10-07,6,13,13,26,Vic_T,"-37.80606888, 144.95644692"
22020231223,2,2023-12-23,20,2411,1083,3494,Bou283_T,"-37.81380668, 144.96516718"
21220240329,2,2024-03-29,12,247,372,619,Bou283_T,"-37.81380668, 144.96516718"
2220240718,2,2024-07-18,2,4,14,18,Bou283_T,"-37.81380668, 144.96516718"
791320240630,79,2024-06-30,13,575,375,950,FliSS_T,"-37.81794046, 144.96616678"
791320240308,79,2024-03-08,13,581,412,993,FliSS_T,"-37.81794046, 144.96616678"
23320250331,23,2025-03-31,3,6,14,20,Col623_T,"-37.81909256, 144.95452748"
25620240815,25,2024-08-15,6,82,111,193,MCEC_T,"-37.82401776, 144.95604426"
25320240821,25,2024-08-21,3,4,1,5,MCEC_T,"-37.82401776, 144.95604426"
1301120250110,130,2025-01-10,11,33,16,49,Bou892T,"-37.8204637, 144.94126826"
1411120250720,141,2025-07-20,11,169,176,345,474Fl_T,"-37.81997273, 144.95834911"
117920240124,117,2024-01-24,9,255,139,394,Fli114F_T,"-37.81629332, 144.97090877"
1171220251003,117,2025-10-03,12,187,194,381,Fli114F_T,"-37.81629332, 144.97090877"
1372020240502,137,2024-05-02,20,6,7,13,BouHbr2353_T,"-37.81894815, 144.94612292"
1421620240109,142,2024-01-09,16,509,330,839,Hammer1584_T,"-37.81970749, 144.96795734"
1421020240619,142,2024-06-19,10,188,113,301,Hammer1584_T,"-37.81970749, 144.96795734"
1611420250801,161,2025-08-01,14,118,154,272,BirArt1109_T,"-37.81851276, 144.97131336"
391920241122,39,2024-11-22,19,96,81,177,AlfPl_T,"-37.81379749, 144.96995745"
752020251006,75,2025-10-06,20,10,10,20,SprFli_T,"-37.81515276, 144.97467661"
182020250913,182,2025-09-13,0,137,149,286,King163_T,"-37.81627451, 144.95550503"
182920250829,182,2025-08-29,9,74,137,211,King163_T,"-37.81627451, 144.95550503"
185020250902,185,2025-09-02,0,79,53,132,Eli197_T,"-37.81374643, 144.96276183"
167020250313,167,2025-03-13,0,3,8,11,Lat526_T,"-37.81304149, 144.95155955"
1401220240209,140,2024-02-09,12,89,61,150,Boyd2837_T,"-37.82590962, 144.96185972"
1432320240504,143,2024-05-04,23,278,173,451,Spencer_T,"-37.821728, 144.95557015"
1431120241222,143,2024-12-22,11,102,209,311,Spencer_T,"-37.821728, 144.95557015"
1321220240406,132,2024-04-06,12,190,143,333,King335_T,"-37.81267639, 144.95386444"
1321720250924,132,2025-09-24,17,189,183,372,King335_T,"-37.81267639, 144.95386444"
1341120250505,134,2025-05-05,11,409,387,796,Spen201_T,"-37.81694221, 144.95303935"
134820240123,134,2024-01-23,8,329,351,680,Spen201_T,"-37.81694221, 144.95303935"
134020241011,134,2024-10-11,0,85,108,193,Spen201_T,"-37.81694221, 144.95303935"
133620250503,133,2025-05-03,6,105,104,209,Spen229_T,"-37.81531435, 144.95227769"
133620241201,133,2024-12-01,6,93,195,288,Spen229_T,"-37.81531435, 144.95227769"
107620240511,107,2024-05-11,6,4,18,22,280Will_T,"-37.81246271, 144.95690188"
67320250331,67,2025-03-31,3,3,7,10,FLDegS_T,"-37.81688755, 144.96562569"
171820231227,17,2023-12-27,18,214,158,372,Col15_T,"-37.81362543, 144.97323591"
171120240613,17,2024-06-13,11,310,237,547,Col15_T,"-37.81362543, 144.97323591"
17020250218,17,2025-02-18,0,19,5,24,Col15_T,"-37.81362543, 144.97323591"
181520240831,18,2024-08-31,15,76,48,124,Col12_T,"-37.81344862, 144.97305353"
862220250112,86,2025-01-12,22,5,21,26,574Qub_T,"-37.80309992, 144.94908064"
86120250329,86,2025-03-29,1,5,15,20,574Qub_T,"-37.80309992, 144.94908064"
112320250906,11,2025-09-06,23,25,32,57,WatCit_T,"-37.81564989, 144.93970694"
11620251006,11,2025-10-06,6,10,8,18,WatCit_T,"-37.81564989, 144.93970694"
10920250102,10,2025-01-02,9,30,30,60,BouHbr_T,"-37.81876474, 144.94710545"
24120250325,24,2025-03-25,1,22,23,45,Col620_T,"-37.81887963, 144.95449198"
72620250318,72,2025-03-18,6,78,38,116,ACMI_T,"-37.81726338, 144.96872809"
27120240306,27,2024-03-06,1,19,6,25,Vic_T,"-37.80606888, 144.95644692"
53520240114,53,2024-01-14,5,1,4,5,Col254_T,"-37.81564191, 144.965499"
9020250121,9,2025-01-21,0,6,20,26,Col700_T,"-37.81982992, 144.95102555"
271820240816,27,2024-08-16,18,124,108,232,Vic_T,"-37.80606888, 144.95644692"
232220250707,23,2025-07-07,22,22,100,122,Col623_T,"-37.81909256, 144.95452748"
51120240217,51,2024-02-17,1,15,20,35,Fra118_T,"-37.80841815, 144.95906316"
231220240131,23,2024-01-31,12,488,586,1074,Col623_T,"-37.81909256, 144.95452748"
191420240126,19,2024-01-26,14,619,723,1342,LtB210_T,"-37.81237202, 144.96550671"
192120240622,19,2024-06-22,21,466,664,1130,LtB210_T,"-37.81237202, 144.96550671"
481120231210,48,2023-12-10,11,526,437,963,QVMQ_T,"-37.80631581, 144.95866697"
201520231219,20,2023-12-19,15,210,260,470,LtB170_T,"-37.81172914, 144.9682466"
1411520250201,141,2025-02-01,15,163,152,315,474Fl_T,"-37.81997273, 144.95834911"
1371220250227,137,2025-02-27,12,50,162,212,BouHbr2353_T,"-37.81894815, 144.94612292"
139820250104,139,2025-01-04,8,11,14,25,Signal1647_T,"-37.81959923, 144.9632832"
1361720250904,136,2025-09-04,17,232,77,309,BirFed1120_T,"-37.8184141, 144.97357915"
142820231217,142,2023-12-17,8,208,170,378,Hammer1584_T,"-37.81970749, 144.96795734"
1641120241013,164,2024-10-13,11,109,65,174,Lat526_T,"-37.813005, 144.95160411"
1382220250523,138,2025-05-23,22,0,1,1,EntPark1671_T,"-37.81996544, 144.95981454"
117020231215,117,2023-12-15,0,56,14,70,Fli114F_T,"-37.81629332, 144.97090877"
1171520240317,117,2024-03-17,15,140,185,325,Fli114F_T,"-37.81629332, 144.97090877"
69320240808,69,2024-08-08,3,1,1,2,FLDegC_T,"-37.81687226, 144.96559144"
61320231205,6,2023-12-05,13,923,865,1788,FliS_T,"-37.81911705, 144.96558255"
62020250217,6,2025-02-17,20,611,446,1057,FliS_T,"-37.81911705, 144.96558255"
4320240328,4,2024-03-28,3,14,7,21,Swa123_T,"-37.81487988, 144.9660878"
4220241116,4,2024-11-16,2,50,55,105,Swa123_T,"-37.81487988, 144.9660878"
70620240327,70,2024-03-27,6,8,7,15,Errol20_T,"-37.80456984, 144.94946228"
3320240630,3,2024-06-30,3,226,255,481,Swa295_T,"-37.81101524, 144.96429485"
31920240724,3,2024-07-24,19,925,1066,1991,Swa295_T,"-37.81101524, 144.96429485"
391920250704,39,2025-07-04,19,13,15,28,AlfPl_T,"-37.81379749, 144.96995745"
184020250812,184,2025-08-12,0,19,23,42,Eli124_T,"-37.81512416, 144.96371988"
165820250909,165,2025-09-09,8,10,46,56,Spen475_T,"-37.80953359, 144.94939004"
181320250503,181,2025-05-03,3,77,44,121,Eli368_T,"-37.81009465, 144.96143149"
131620250418,131,2025-04-18,6,7,13,20,King2_T,"-37.82009057, 144.95758725"
143720241222,143,2024-12-22,7,44,54,98,Spencer_T,"-37.821728, 144.95557015"
1081220240816,108,2024-08-16,12,179,256,435,261Will_T,"-37.81295822, 144.95678789"
682320250927,68,2025-09-27,23,58,31,89,FLDegN_T,"-37.8168479, 144.96559789"
172020241111,17,2024-11-11,20,87,79,166,Col15_T,"-37.81362543, 144.97323591"
172220250818,17,2025-08-18,22,52,96,148,Col15_T,"-37.81362543, 144.97323591"
112020231229,11,2023-12-29,20,214,248,462,WatCit_T,"-37.81564989, 144.93970694"
111620250421,11,2025-04-21,16,154,117,271,WatCit_T,"-37.81564989, 144.93970694"
11820250511,11,2025-05-11,8,59,53,112,WatCit_T,"-37.81564989, 144.93970694"
352120231102,35,2023-11-02,21,483,631,1114,SouthB_T,"-37.82018685, 144.96508508"
76420250417,76,2025-04-17,4,1,0,1,KenMac_T,"-37.79453803, 144.93036194"
91620240307,9,2024-03-07,16,3148,203,3351,Col700_T,"-37.81982992, 144.95102555"
9920240828,9,2024-08-28,9,195,1770,1965,Col700_T,"-37.81982992, 144.95102555"
92320241008,9,2024-10-08,23,18,7,25,Col700_T,"-37.81982992, 144.95102555"
271620250323,27,2025-03-23,16,202,137,339,Vic_T,"-37.80606888, 144.95644692"
23620250206,23,2025-02-06,6,66,67,133,Col623_T,"-37.81909256, 144.95452748"
792320251014,79,2025-10-14,23,53,63,116,FliSS_T,"-37.81794046, 144.96616678"
23920250706,23,2025-07-06,9,120,135,255,Col623_T,"-37.81909256, 144.95452748"
51320241025,51,2024-10-25,3,10,4,14,Fra118_T,"-37.80841815, 144.95906316"
511020240210,51,2024-02-10,10,148,126,274,Fra118_T,"-37.80841815, 144.95906316"
49020240225,49,2024-02-25,0,82,101,183,Eli501_T,"-37.80730068, 144.95956055"
481920251016,48,2025-10-16,19,135,257,392,QVMQ_T,"-37.80631581, 144.95866697"
52620250708,52,2025-07-08,6,18,26,44,Eli263_T,"-37.81252157, 144.9619401"
52120250717,52,2025-07-17,1,9,12,21,Eli263_T,"-37.81252157, 144.9619401"
202020231024,20,2023-10-24,20,202,293,495,LtB170_T,"-37.81172914, 144.9682466"
139520231214,139,2023-12-14,5,0,1,1,Signal1647_T,"-37.81959923, 144.9632832"
1642320240828,164,2024-08-28,23,3,18,21,Lat526_T,"-37.813005, 144.95160411"
1382020250307,138,2025-03-07,20,0,2,2,EntPark1671_T,"-37.81996544, 144.95981454"
1612320250916,161,2025-09-16,23,0,3,3,BirArt1109_T,"-37.81851276, 144.97131336"
49320250328,49,2025-03-28,3,27,32,59,Eli501_T,"-37.80730068, 144.95956055"
109020241008,109,2024-10-08,0,15,18,33,LatWill_T,"-37.81193681, 144.95621105"
1092120231205,109,2023-12-05,21,112,113,225,LatWill_T,"-37.81193681, 144.95621105"
66220250315,66,2025-03-15,2,98,85,183,QVN_T,"-37.81057846, 144.96444294"
66720240910,66,2024-09-10,7,102,257,359,QVN_T,"-37.81057846, 144.96444294"
69220240225,69,2024-02-25,2,1,2,3,FLDegC_T,"-37.81687226, 144.96559144"
69820240320,69,2024-03-20,8,180,48,228,FLDegC_T,"-37.81687226, 144.96559144"
6020240506,6,2024-05-06,0,50,27,77,FliS_T,"-37.81911705, 144.96558255"
84920240119,84,2024-01-19,9,923,552,1475,ElFi_T,"-37.81798049, 144.96503383"
31020240718,3,2024-07-18,10,329,454,783,Swa295_T,"-37.81101524, 144.96429485"
4820250508,4,2025-05-08,8,728,419,1147,Swa123_T,"-37.81487988, 144.9660878"
702320250114,70,2025-01-14,23,13,13,26,Errol20_T,"-37.80456984, 144.94946228"
772220231201,77,2023-12-01,22,77,54,131,HarEsP_T,"-37.81441438, 144.94433026"
711620231205,71,2023-12-05,16,11,12,23,WestWP_T,"-37.81235775, 144.97136962"
59620231213,59,2023-12-13,6,72,49,121,RMIT_T,"-37.80825648, 144.96304859"
541920240119,54,2024-01-19,19,111,89,200,Swa607_T,"-37.804024, 144.96308399"
282220250302,28,2025-03-02,22,97,108,205,VAC_T,"-37.82129925, 144.96879309"
291820250704,29,2025-07-04,18,423,311,734,AG_T,"-37.8199817, 144.96872865"
541020241201,54,2024-12-01,10,32,32,64,Swa607_T,"-37.804024, 144.96308399"
371220240501,37,2024-05-01,12,134,99,233,Lyg260_T,"-37.80107122, 144.96704554"
21520240225,21,2024-02-25,5,33,43,76,Bourke155_T,"-37.81267313, 144.96788288"
5620250706,5,2025-07-06,6,39,38,77,PriNW_T,"-37.81874249, 144.96787656"
5420250326,5,2025-03-26,4,21,10,31,PriNW_T,"-37.81874249, 144.96787656"
51720250616,5,2025-06-16,17,870,678,1548,PriNW_T,"-37.81874249, 144.96787656"
211920240825,21,2024-08-25,19,184,225,409,Bourke155_T,"-37.81267313, 144.96788288"
871920231031,87,2023-10-31,19,143,95,238,Errol23_T,"-37.80454949, 144.94921863"
441620250213,44,2025-02-13,16,58,28,86,UM3_T,"-37.79698741, 144.96441306"
166920250823,166,2025-08-23,9,35,34,69,Spen484_T,"-37.80896733, 144.94931703"
1401720250331,140,2025-03-31,17,113,143,256,Boyd2837_T,"-37.82590962, 144.96185972"
1621920240903,162,2024-09-03,19,214,231,445,Eli489_T,"-37.80740397, 144.95987909"
131920241010,131,2024-10-10,9,132,103,235,King2_T,"-37.82009057, 144.95758725"
1312020241110,131,2024-11-10,20,61,73,134,King2_T,"-37.82009057, 144.95758725"
1311320241212,131,2024-12-12,13,172,224,396,King2_T,"-37.82009057, 144.95758725"
131320240325,131,2024-03-25,3,10,15,25,King2_T,"-37.82009057, 144.95758725"
134220250801,134,2025-08-01,2,18,18,36,Spen201_T,"-37.81694221, 144.95303935"
1321520231025,132,2023-10-25,15,104,115,219,King335_T,"-37.81267639, 144.95386444"
1341520240325,134,2024-03-25,15,469,457,926,Spen201_T,"-37.81694221, 144.95303935"
1332220250209,133,2025-02-09,22,244,187,431,Spen229_T,"-37.81531435, 144.95227769"
1071520240806,107,2024-08-06,15,123,97,220,280Will_T,"-37.81246271, 144.95690188"
631820240531,63,2024-05-31,18,316,387,703,Bou231_T,"-37.81333081, 144.96675571"
671420240430,67,2024-04-30,14,337,435,772,FLDegS_T,"-37.81688755, 144.96562569"
621320241208,62,2024-12-08,13,202,181,383,Lat224_T,"-37.80996494, 144.96216521"
56620241231,56,2024-12-31,6,14,16,30,Lon364_T,"-37.81234775, 144.96153311"
10720240329,10,2024-03-29,7,4,4,8,BouHbr_T,"-37.81876474, 144.94710545"
351220250112,35,2025-01-12,12,471,658,1129,SouthB_T,"-37.82018685, 144.96508508"
761220240323,76,2024-03-23,12,74,66,140,KenMac_T,"-37.79453803, 144.93036194"
581420250111,58,2025-01-11,14,483,231,714,Bou688_T,"-37.81686075, 144.95358075"
92020250608,9,2025-06-08,20,31,30,61,Col700_T,"-37.81982992, 144.95102555"
91320250710,9,2025-07-10,13,475,454,929,Col700_T,"-37.81982992, 144.95102555"
91120250730,9,2025-07-30,11,306,351,657,Col700_T,"-37.81982992, 144.95102555"
92020240130,9,2024-01-30,20,87,45,132,Col700_T,"-37.81982992, 144.95102555"
301720240715,30,2024-07-15,17,203,313,516,Lon189_T,"-37.8112185, 144.96656806"
531520241021,53,2024-10-21,15,625,572,1197,Col254_T,"-37.81564191, 144.965499"
232220250728,23,2025-07-28,22,29,80,109,Col623_T,"-37.81909256, 144.95452748"
23320240827,23,2024-08-27,3,5,6,11,Col623_T,"-37.81909256, 144.95452748"
52120240828,52,2024-08-28,1,17,19,36,Eli263_T,"-37.81252157, 144.9619401"
521620250120,52,2025-01-20,16,257,259,516,Eli263_T,"-37.81252157, 144.9619401"
491320231220,49,2023-12-20,13,227,272,499,Eli501_T,"-37.80730068, 144.95956055"
49820240115,49,2024-01-15,8,53,102,155,Eli501_T,"-37.80730068, 144.95956055"
1372320240202,137,2024-02-02,23,0,1,1,BouHbr2353_T,"-37.81894815, 144.94612292"
1372120240223,137,2024-02-23,21,6,4,10,BouHbr2353_T,"-37.81894815, 144.94612292"
1391120231205,139,2023-12-05,11,33,46,79,Signal1647_T,"-37.81959923, 144.9632832"
139220240707,139,2024-07-07,2,4,0,4,Signal1647_T,"-37.81959923, 144.9632832"
1422120240605,142,2024-06-05,21,59,41,100,Hammer1584_T,"-37.81970749, 144.96795734"
28520231028,28,2023-10-28,5,10,16,26,VAC_T,"-37.82129925, 144.96879309"
29120240229,29,2024-02-29,1,10,5,15,AG_T,"-37.8199817, 144.96872865"
311020241226,31,2024-12-26,10,26,26,52,Lyg161_T,"-37.80169681, 144.96658911"
311020231029,31,2023-10-29,10,83,80,163,Lyg161_T,"-37.80169681, 144.96658911"
311620240219,31,2024-02-19,16,189,143,332,Lyg161_T,"-37.80169681, 144.96658911"
312120240324,31,2024-03-24,21,346,410,756,Lyg161_T,"-37.80169681, 144.96658911"
54520250228,54,2025-02-28,5,32,1,33,Swa607_T,"-37.804024, 144.96308399"
54120250405,54,2025-04-05,1,24,23,47,Swa607_T,"-37.804024, 144.96308399"
542020250807,54,2025-08-07,20,133,175,308,Swa607_T,"-37.804024, 144.96308399"
37220240129,37,2024-01-29,2,14,12,26,Lyg260_T,"-37.80107122, 144.96704554"
472220250515,47,2025-05-15,22,328,222,550,Eli250_T,"-37.81258467, 144.9625775"
47520250208,47,2025-02-08,5,17,29,46,Eli250_T,"-37.81258467, 144.9625775"
