base_property_id,census_year,name,business_address,industry_code,industry_desc,seating_type,number_of_seats,latitude,longitude,clue_area
110326,2023,Hopscotch,"Shop 4, 4 Riverside Quay SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,60,-37.82092446995,144.96337409882022,Southbank
110335,2023,Breslin Bar And Grill,Part Ground 1 Southbank Boulevard SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,100,-37.82103934615,144.96286670927697,Southbank
559161,2023,Belgian Beer Cafe Melbourne,5 Riverside Quay SOUTHBANK VIC 3006,4520,"Pubs, Taverns and Bars",Seats - Outdoor,60,-37.82168057084684,144.9645386201,Southbank
110477,2023,Bistro Guillaume,"Shop 10, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,35,-37.8231615915,144.95833415319856,Southbank
110484,2023,Melbourne Cellar Door,Shop TG08 20 Convention Centre Place SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,250,-37.8254299844,144.95231929429832,Southbank
110484,2023,Melbourne Public,11-15 Dukes Walk SOUTH WHARF VIC 3006,4520,"Pubs, Taverns and Bars",Seats - Indoor,350,-37.8254299844,144.95231929429832,Southbank
110537,2023,The Boatbuilders Yard,23 South Wharf Promenade SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,336,-37.8243151474,144.953427152051,Southbank
110364,2023,Ten BBQ & Hotpot Buffet,143 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,110,-37.8237639875,144.9632527095527,Southbank
110361,2023,Wonder sushi Melbourne,"Suite 13, Ground 89-91 City Road SOUTHBANK VIC 3006",4512,Takeaway Food Services,Seats - Outdoor,15,-37.82255516005411,144.96511312745,Southbank
110415,2023,Saporito Taquito,Ground 12 Kavanagh Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,50,-37.822613560951254,144.96625824159997,Southbank
109532,2023,Bistro Gitan,52W Toorak Road SOUTH YARRA VIC 3141,4511,Cafes and Restaurants,Seats - Outdoor,6,-37.837138285124354,144.97931010694998,South Yarra
103256,2023,Super 8,303 Grattan Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,200,-37.80018542705,144.95667136729958,Parkville
109209,2023,Bocca Foods,Shop 77 Story Street PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Indoor,50,-37.7974669585,144.95605768150608,Parkville
103908,2023,Parkville Cafe / Chatime,"Tenancy B, Ground 50 Flemington Road PARKVILLE VIC 3052",4511,Cafes and Restaurants,Seats - Indoor,100,-37.79363102715632,144.9495225654,Parkville
108973,2023,Chaipoint By Bombay Bar,"Shop 3C, Level 1 650 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,18,-37.81841172740791,144.95222688975,Docklands
110843,2023,Degani @ Southern Cross Station,Shop Ground 163 Spencer Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,45,-37.81450895670129,144.95056413125002,Docklands
609314,2023,My Koala Restaurant And Bar,"Unit 1, 198 Harbour Esplanade DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,18,-37.81399451673487,144.94493863555,Docklands
573403,2023,Harbour Cafe,Rear Level 4 Concourse 120 Harbour Esplanade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,64,-37.81812971735,144.94735092230562,Docklands
632898,2023,Focaccino,Shop 5 Concourse 720 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,60,-37.81791239685,144.94910359562044,Docklands
576023,2023,Chilli India,79 Batmans Hill Drive DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,70,-37.8193808719,144.94799200433602,Docklands
576023,2023,Pizza Hut Docklands,57 Batmans Hill Drive DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,43,-37.8193808719,144.94799200433602,Docklands
628712,2023,Long Shot,"Tenancy 44, Ground 727 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,55,-37.820702787550005,144.95011811002945,Docklands
604124,2023,Squires Loft Dockland,"Shop 1, 818 Bourke Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,34,-37.819266040452945,144.94397088329998,Docklands
609480,2023,D G Expresso,63 Merchant Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,27,-37.82044557405,144.94345992296786,Docklands
609481,2023,An Di Docklands,854 Collins Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,100,-37.8209284493,144.94368187183846,Docklands
609481,2023,Vintams Cafe,862 Collins Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,64,-37.8209284493,144.94368187183846,Docklands
611367,2023,Volume Cafe,"Shop 15C, 833 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,64,-37.82206261995,144.94570130102056,Docklands
632510,2023,Little Bean Dockside,"Tenancy 9, Ground 850 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,75,-37.82093977691186,144.94454423989998,Docklands
103809,2017,Turf Club Hotel,1-3 Flemington Road NORTH MELBOURNE 3051,4520,"Pubs, Taverns and Bars",Seats - Outdoor,64,-37.801283117249994,144.95639469877318,North Melbourne
593732,2023,Four Points By Sheraton Melbourne Docklands,443 Docklands Drive DOCKLANDS VIC 3008,4400,Accommodation,Seats - Indoor,110,-37.8154572299106,144.93829256385,Docklands
108182,2002,Crush Juice Soup & Wraps,303 Rathdowne Street CARLTON 3053,4512,Takeaway Food Services,Seats - Outdoor,6,-37.79957872219359,144.96986778651367,Carlton
100084,2002,La Dish Fine Foods,515 Abbotsford Street NORTH MELBOURNE 3051,4512,Takeaway Food Services,Seats - Indoor,14,-37.79420437857174,144.94676212668315,North Melbourne
109649,2002,Selby's Restaurant,356 Victoria Parade EAST MELBOURNE 3002,4511,Cafes and Restaurants,Seats - Indoor,40,-37.80944008232905,144.98339850973804,East Melbourne
109275,2015,Golden Tower Restaurant,145 Swanston Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,28,-37.8143354584,144.96569940652594,Melbourne (CBD)
104781,2015,New Kum Den,"Ground , 15-21 Heffernan Lane MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,80,-37.81169975515,144.96654318832793,Melbourne (CBD)
101128,2004,McDonald's,185-187 Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,150,-37.8131485625527,144.96785806410423,Melbourne (CBD)
109796,2015,123 Cake,472 Victoria Street NORTH MELBOURNE 3051,4511,Cafes and Restaurants,Seats - Indoor,22,-37.804993498900586,144.95039012799998,North Melbourne
108071,2016,Dose Espresso,"Part Ground , 155 Queen Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,9,-37.814860072806496,144.96031674279442,Melbourne (CBD)
111282,2012,Cafe Salida,"Tenancy 25, Ground 0, 515-527 Little Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,20,-37.8151833657,144.95706821936787,Melbourne (CBD)
612820,2012,Little Cupcakes,"Tenancy 6, Ground , 181-185 William Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,16,-37.815255543818864,144.95761497465,Melbourne (CBD)
100592,2017,Saluministi,"Part Ground 0, 8-0 Atkin Street NORTH MELBOURNE 3051",4511,Cafes and Restaurants,Seats - Outdoor,8,-37.803741818999995,144.94863830917535,North Melbourne
104085,2018,Discovery Cafe,"Part Ground , 167 Franklin Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,50,-37.80897727672806,144.95915618785,Melbourne (CBD)
105479,2019,Niku Niku Japanese Gourmet,"Part Ground , 338 Queen Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,41,-37.810751356221786,144.9590293852,Melbourne (CBD)
106106,2019,Cafe Cavallino,"Ground , 185-187 Lygon Street CARLTON 3053",4511,Cafes and Restaurants,Seats - Outdoor,68,-37.80128341585,144.96645006405396,Carlton
107874,2019,Red Capsicum,"Ground , 259 Queensberry Street CARLTON 3053",4511,Cafes and Restaurants,Seats - Outdoor,12,-37.80441809617362,144.96003806745,Carlton
101141,2021,Sensory Lab,278-286 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,29,-37.814402875033544,144.96489636425,Melbourne (CBD)
109413,2021,Tsujiri,Ground 146 Swanston Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Outdoor,12,-37.81417663385,144.96620165918984,Melbourne (CBD)
101176,2021,Rosa's Canteen,"Shop 8, 500 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,-37.81494328910046,144.9587722405,Melbourne (CBD)
101177,2021,Bullrun on Bourke,Ground 492 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,119,-37.81499855800979,144.9591968773,Melbourne (CBD)
108992,2021,Lost Angel Bar & Restaurant,285 Spring Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,-37.80816685128649,144.97102355254998,Melbourne (CBD)
103221,2021,Tea Bag,Ground 421 Elizabeth Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,8,-37.809080841500005,144.96046945115992,Melbourne (CBD)
103248,2021,Original Tea,599 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,18,-37.804350357649994,144.95811671533227,North Melbourne
102238,2021,Akita Japanese Restaurant,34 Courtney Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,60,-37.8020417316,144.9544610609326,North Melbourne
100440,2021,Roller Door Cafe,11-13 Stawell Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,24,-37.805919934550005,144.94212379256032,West Melbourne (Residential)
108867,2021,Royal Mail Hotel On Spencer,Royal Mail Hotel 515-523 Spencer Street WEST MELBOURNE VIC 3003,4520,"Pubs, Taverns and Bars",Seats - Outdoor,15,-37.8084476696,144.94827728884178,West Melbourne (Residential)
111287,2022,Yarra Dragon,"Shop 5, Ground 18-38 Siddeley Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,20,-37.8225810113,144.9537825432986,Docklands
111287,2022,Degani Bakery Cafe,"Shop 1, Ground 18-38 Siddeley Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,26,-37.8225810113,144.9537825432986,Docklands
111287,2022,Baraonda,"Shop 8, Ground 18-38 Siddeley Street DOCKLANDS VIC 3008",4512,Takeaway Food Services,Seats - Outdoor,10,-37.8225810113,144.9537825432986,Docklands
106203,2022,Lavezzi Gelateria,334 Lygon Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Outdoor,16,-37.7991637631,144.96749289978698,Carlton
103070,2022,Two Snakes,63 Elgin Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,-37.79789755947331,144.97241858995,Carlton
107955,2022,Beatrix Cafe,688 Queensberry Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,12,-37.80227447697503,144.94446335575,North Melbourne
109789,2022,Faces & Places,6 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,14,-37.804973780599994,144.949550779689,North Melbourne
110349,2022,Testing Ground,1-23 City Road SOUTHBANK VIC 3006,4520,"Pubs, Taverns and Bars",Seats - Outdoor,50,-37.8213758077,144.96752308838842,Southbank
611786,2022,Off With The Ferries,Part 131-141 Harbour Esplanade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,20,-37.81711585817223,144.94529483205,Docklands
573767,2020,Don't Tell Charles Coffee & Desserts,"Unit 1, Level 1 70 Speakmen Street KENSINGTON VIC 3031",4511,Cafes and Restaurants,Seats - Outdoor,12,-37.79380560415,144.91628943923553,Kensington
108634,2020,Ground Up,Ground 457 St Kilda Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Indoor,40,-37.840406991150005,144.97801148539878,Melbourne (Remainder)
600456,2020,Designed For Livin,"Unit E2, 350 Ingles Street PORT MELBOURNE VIC 3207",9539,Other Personal Services n.e.c.,Seats - Outdoor,4,-37.82372748045,144.93618862784442,Port Melbourne
573333,2023,Hero at ACMI,"Tenancy 8, Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,110,-37.817777826050005,144.96994164279243,Melbourne (CBD)
108972,2023,Best Western Melbourne City,16 Spencer Street MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,40,-37.8205093018,144.9552446782476,Melbourne (CBD)
103165,2023,Subway,"Unit 3, Ground 1 Elizabeth Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,12,-37.8180566348,144.96460797480603,Melbourne (CBD)
108114,2023,Kenny's Bakery Cafe,"Shop 3, Ground 34 Queen Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,8,-37.81798972045,144.9624374712571,Melbourne (CBD)
103328,2023,Flywheel Artisan Goods,"Shop 11, 278 Flinders Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,15,-37.817659955044626,144.96508581705,Melbourne (CBD)
103941,2023,Dukes Coffee Roasters,Part Ground 247-251 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,18,-37.81699232371015,144.96617045944998,Melbourne (CBD)
103942,2023,The Journal Canteen,Part Ground & Mezzanine 253-265 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,-37.817063086367355,144.9659026789,Melbourne (CBD)
103935,2023,Kisume,"Basement, Ground & Level 1 175-177 Flinders Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,150,-37.81618262585636,144.96867612705,Melbourne (CBD)
110760,2023,Chapter House Coffee,Rear Shop 199 Flinders Lane MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Outdoor,19,-37.81678852497156,144.9676794598,Melbourne (CBD)
103592,2023,The Fair Trader Cafe,Part Ground 11 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,-37.815461267220016,144.9717264012,Melbourne (CBD)
103928,2023,Meatball & Wine Bar,Ground 135 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,36,-37.81573933184235,144.97015887790002,Melbourne (CBD)
102106,2023,Palm Sugar Thai Cafe,Part Ground 595 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,8,-37.81937263384454,144.9552088785,Melbourne (CBD)
579252,2023,Poked,"Tenancy 8A-8B, 567 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,16,-37.8190200855,144.95572468102446,Melbourne (CBD)
102089,2023,Strozzi Restaurant,Part Ground 333 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,82,-37.817049064147554,144.9632685535,Melbourne (CBD)
102091,2023,O-Bento,"Tenancy 8, 1 Fulham Place MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,8,-37.81729659038814,144.96279108305,Melbourne (CBD)
110765,2023,Robot Sushi & Bar,12 Bligh Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.81718534175,144.9639140199169,Melbourne (CBD)
101789,2023,3 LT Monkeys,4 Centre Place MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Outdoor,4,-37.81660289619204,144.96559654045,Melbourne (CBD)
102067,2023,Binary 101,Kiosk Lobby 101 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,20,-37.81489297565,144.97077293405562,Melbourne (CBD)
102067,2023,Sushi Land,"Shop 5F, 84 Flinders Lane MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,10,-37.81489297565,144.97077293405562,Melbourne (CBD)
102071,2023,Collins Kitchen,Part UprGround 121-131 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,360,-37.81511565165,144.96980796645528,Melbourne (CBD)
105945,2023,Come Back To Earth Coffee Brewers,"Unit 29A, Ground 601 Little Collins Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,12,-37.81802842820203,144.95490436805,Melbourne (CBD)
102119,2023,AT THE GEORGE,"Shop 5, Ground 470 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,10,-37.81753764475,144.95833374129745,Melbourne (CBD)
108065,2023,Cub Private Business Club,Level 5-6 95 Queen Street MELBOURNE VIC 3000,4530,Clubs (Hospitality),Seats - Indoor,80,-37.8163780027,144.96097442470295,Melbourne (CBD)
110148,2023,The Australian Club Inc,98-110 William Street MELBOURNE VIC 3000,9559,Other Interest Group Services n.e.c.,Seats - Indoor,202,-37.816746354550006,144.95912288463865,Melbourne (CBD)
109268,2023,Kim Sing Restaurant,"Shop 6A, 115 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,32,-37.8150701808,144.965780600956,Melbourne (CBD)
101159,2023,Spin Coffee,Part Ground 607 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,25,-37.81677339254925,144.9555530645,Melbourne (CBD)
101155,2023,Zuppa,510 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.81636534845,144.95781378501067,Melbourne (CBD)
105949,2023,Kardo Cafe,"Shop 7, 540 Little Collins Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,6,-37.81696667597237,144.9567679862,Melbourne (CBD)
101137,2023,Taste of Hunan,"Shop 24, 239 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,65,-37.81373785326741,144.966619556,Melbourne (CBD)
103597,2023,Sushi-Ya,"Shop E3, 12 Southern Cross Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,24,-37.81281419155,144.97010937553796,Melbourne (CBD)
108590,2023,Embla,122 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,-37.813429706700006,144.96871449991409,Melbourne (CBD)
101113,2023,Spaghetti Tree,Ground 59-63 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.81212342700134,144.9715655659,Melbourne (CBD)
101113,2023,Madame Brussels,Level 3 59-63 Bourke Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Outdoor,150,-37.81212342700134,144.9715655659,Melbourne (CBD)
101180,2023,Hilton Melbourne Little Queen Street,18 Little Queen Street MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,200,-37.81486039782858,144.9595996598,Melbourne (CBD)
105850,2023,Maker Coffee,Ground 387 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,12,-37.81379737893873,144.961393924,Melbourne (CBD)
108546,2023,Da Hu Peking Duck Restaurant,Level 1-2 171 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,120,-37.81199701745,144.96740291034843,Melbourne (CBD)
101212,2023,Ballers Clubhouse,Level 2-3 2 Coverlid Place MELBOURNE VIC 3000,9113,"Sports and Physical Recreation Venues, Grounds and Facilities Operation",Seats - Indoor,50,-37.81195835501776,144.9685177241,Melbourne (CBD)
101225,2023,Ombra,76 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,11,-37.81170313761273,144.9709443247,Melbourne (CBD)
105827,2023,Hochi Mama,Ground 35 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,-37.81094544982522,144.971830264,Melbourne (CBD)
105830,2023,Punch Lane Wine Bar Restaurant,"Unit 6, 43 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,45,-37.81092016920242,144.97136312380002,Melbourne (CBD)
108987,2023,Princess Theatre,163-181 Spring Street MELBOURNE VIC 3000,9001,Performing Arts Operation,Seats - Outdoor,28,-37.81072529955,144.97232573703053,Melbourne (CBD)
105712,2023,Cafe Dominos,525 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,30,-37.81427997455,144.9566481269863,Melbourne (CBD)
105870,2023,Blok M Express,380 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,-37.8135435217,144.96132807458443,Melbourne (CBD)
109435,2023,Shanghai Dumpling,Gnd & Flr1 23 Tattersalls Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,-37.81186417405,144.96543702245242,Melbourne (CBD)
109952,2023,Manchuria,Level 1 7-9 Waratah Place MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,45,-37.8116248871,144.96699031789075,Melbourne (CBD)
103206,2023,Pepper Lunch,Ground 307-311 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,68,-37.8114685386,144.9615610497648,Melbourne (CBD)
105749,2023,Papparich,11 QV Square MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,-37.81067861705,144.965725053002,Melbourne (CBD)
