sensor_name,sensing_date,year,month,day_of_week,hour,total,is_weekend,latitude,longitude
NewQ_T,2025-08-08,2025,8,Friday,7,136,FALSE,-37.81457988,144.94292398
Swa295_T,2025-10-01,2025,10,Wednesday,18,2620,FALSE,-37.81101524,144.96429485
Lyg309_T,2025-05-06,2025,5,Tuesday,5,7,FALSE,-37.79808192,144.96721013
PriNW_T,2025-07-08,2025,7,Tuesday,21,737,FALSE,-37.81874249,144.96787656
PriNW_T,2025-06-28,2025,6,Saturday,9,620,TRUE,-37.81874249,144.96787656
King163_T,2025-06-17,2025,6,Tuesday,7,106,FALSE,-37.81627451,144.95550503
Spen484_T,2025-06-05,2025,6,Thursday,23,9,FALSE,-37.80896733,144.94931703
Bou292_T,2025-05-24,2025,5,Saturday,20,793,TRUE,-37.81349441,144.96515323
FLDegN_T,2025-04-23,2025,4,Wednesday,1,4,FALSE,-37.8168479,144.96559789
WatCit_T,2025-05-22,2025,5,Thursday,21,104,FALSE,-37.81564989,144.93970694
ACMI_T,2025-06-24,2025,6,Tuesday,0,14,FALSE,-37.81726338,144.96872809
SouthB_T,2025-08-02,2025,8,Saturday,16,3849,TRUE,-37.82018685,144.96508508
Col254_T,2025-06-04,2025,6,Wednesday,13,1343,FALSE,-37.81564191,144.965499
Col623_T,2025-08-09,2025,8,Saturday,9,300,TRUE,-37.81909256,144.95452748
ACMI_T,2025-08-20,2025,8,Wednesday,19,315,FALSE,-37.81726338,144.96872809
Col700_T,2025-05-05,2025,5,Monday,9,1605,FALSE,-37.81982992,144.95102555
Pel147_T,2025-08-09,2025,8,Saturday,1,1,TRUE,-37.80240719,144.9615673
Signal1647_T,2025-07-25,2025,7,Friday,21,20,FALSE,-37.81959923,144.9632832
Hammer1584_T,2025-05-17,2025,5,Saturday,14,220,TRUE,-37.81970749,144.96795734
Eli501_T,2025-07-05,2025,7,Saturday,1,70,TRUE,-37.80730068,144.95956055
WebBN_T,2025-06-13,2025,6,Friday,0,2,FALSE,-37.82293543,144.9471751
WestWP_T,2025-05-07,2025,5,Wednesday,11,53,FALSE,-37.81235775,144.97136962
WestWP_T,2025-05-09,2025,5,Friday,9,27,FALSE,-37.81235775,144.97136962
Eli250_T,2025-09-25,2025,9,Thursday,19,1658,FALSE,-37.81258467,144.9625775
261Will_T,2025-08-07,2025,8,Thursday,6,278,FALSE,-37.81295822,144.95678789
RMIT14_T,2025-09-28,2025,9,Sunday,9,258,TRUE,-37.80767455,144.96309114
Eli489_T,2025-08-24,2025,8,Sunday,9,692,TRUE,-37.80740397,144.95987909
Spen161_T,2025-07-01,2025,7,Tuesday,16,1008,FALSE,-37.8172861,144.95319102
Bou231_T,2025-07-08,2025,7,Tuesday,0,6,FALSE,-37.81333081,144.96675571
WatCit_T,2025-06-10,2025,6,Tuesday,13,144,FALSE,-37.81564989,144.93970694
Lon189_T,2025-08-07,2025,8,Thursday,15,519,FALSE,-37.8112185,144.96656806
LtB170_T,2025-08-10,2025,8,Sunday,14,774,TRUE,-37.81172914,144.9682466
BouHbr2353_T,2025-09-29,2025,9,Monday,9,49,FALSE,-37.81894815,144.94612292
Bou892T,2025-08-23,2025,8,Saturday,12,143,TRUE,-37.8204637,144.94126826
FLDegC_T,2025-08-14,2025,8,Thursday,21,50,FALSE,-37.81687226,144.96559144
HarEsB_T,2025-10-12,2025,10,Sunday,2,9,TRUE,-37.81471642,144.9446508
WestWP_T,2025-07-10,2025,7,Thursday,14,43,FALSE,-37.81235775,144.97136962
Swa607_T,2025-09-28,2025,9,Sunday,7,28,TRUE,-37.804024,144.96308399
UM2_T,2025-10-11,2025,10,Saturday,11,177,TRUE,-37.79844526,144.96411782
LatWill_T,2025-07-22,2025,7,Tuesday,11,143,FALSE,-37.81193681,144.95621105
FLDegC_T,2025-09-15,2025,9,Monday,4,6,FALSE,-37.81687226,144.96559144
Swa295_T,2025-08-28,2025,8,Thursday,4,32,FALSE,-37.81101524,144.96429485
RMIT_T,2025-06-27,2025,6,Friday,9,662,FALSE,-37.80825648,144.96304859
Que85_T,2025-08-31,2025,8,Sunday,10,178,TRUE,-37.81652527,144.96121062
BirBridge_T,2025-05-06,2025,5,Tuesday,14,9,FALSE,-37.81757416,144.97329934
Col15_T,2025-09-18,2025,9,Thursday,8,1747,FALSE,-37.81362543,144.97323591
LtB210_T,2025-07-31,2025,7,Thursday,14,785,FALSE,-37.81237202,144.96550671
Signal1647_T,2025-07-12,2025,7,Saturday,2,3,TRUE,-37.81959923,144.9632832
Bou892T,2025-07-10,2025,7,Thursday,0,2,FALSE,-37.8204637,144.94126826
QVN_T,2025-06-01,2025,6,Sunday,20,1630,TRUE,-37.81057846,144.96444294
HarEsB_T,2025-09-18,2025,9,Thursday,5,1,FALSE,-37.81471642,144.9446508
Swa607_T,2025-05-30,2025,5,Friday,17,603,FALSE,-37.804024,144.96308399
Lyg161_T,2025-05-01,2025,5,Thursday,7,58,FALSE,-37.80169681,144.96658911
Lyg260_T,2025-06-02,2025,6,Monday,16,172,FALSE,-37.80107122,144.96704554
Swa148_T,2025-09-06,2025,9,Saturday,13,1644,TRUE,-37.81414075,144.96609379
280Will_T,2025-05-14,2025,5,Wednesday,8,351,FALSE,-37.81246271,144.95690188
Pow61_T,2025-05-31,2025,5,Saturday,21,123,TRUE,-37.82392385,144.96299677
Spen484_T,2025-07-28,2025,7,Monday,11,82,FALSE,-37.80896733,144.94931703
Col15_T,2025-07-22,2025,7,Tuesday,18,399,FALSE,-37.81362543,144.97323591
FLDegS_T,2025-06-05,2025,6,Thursday,5,16,FALSE,-37.81688755,144.96562569
Lon364_T,2025-05-10,2025,5,Saturday,2,56,TRUE,-37.81234775,144.96153311
RMIT14_T,2025-10-09,2025,10,Thursday,11,969,FALSE,-37.80767455,144.96309114
Spen475_T,2025-05-18,2025,5,Sunday,7,16,TRUE,-37.80953359,144.94939004
King2_T,2025-07-13,2025,7,Sunday,4,103,TRUE,-37.82009057,144.95758725
King2_T,2025-08-21,2025,8,Thursday,9,227,FALSE,-37.82009057,144.95758725
FLDegS_T,2025-05-09,2025,5,Friday,1,25,FALSE,-37.81688755,144.96562569
Lat224_T,2025-07-11,2025,7,Friday,0,72,FALSE,-37.80996494,144.96216521
NewQ_T,2025-07-13,2025,7,Sunday,21,52,TRUE,-37.81457988,144.94292398
Lon364_T,2025-08-04,2025,8,Monday,4,5,FALSE,-37.81234775,144.96153311
QVMQ_T,2025-05-14,2025,5,Wednesday,22,25,FALSE,-37.80631581,144.95866697
474Fl_T,2025-06-03,2025,6,Tuesday,15,237,FALSE,-37.81997273,144.95834911
Hammer1584_T,2025-07-31,2025,7,Thursday,19,6,FALSE,-37.81970749,144.96795734
BirBridge_T,2025-05-05,2025,5,Monday,22,1,FALSE,-37.81753741,144.97329734
QVN_T,2025-04-20,2025,4,Sunday,14,3190,TRUE,-37.81057846,144.96444294
SouthB_T,2025-08-23,2025,8,Saturday,6,156,TRUE,-37.82018685,144.96508508
SouthB_T,2025-08-28,2025,8,Thursday,4,5,FALSE,-37.82018685,144.96508508
Vic_T,2025-07-19,2025,7,Saturday,8,109,TRUE,-37.80606888,144.95644692
Fra118_T,2025-07-17,2025,7,Thursday,10,181,FALSE,-37.80841815,144.95906316
Eli263_T,2025-09-08,2025,9,Monday,0,49,FALSE,-37.81252157,144.9619401
Eli501_T,2025-05-28,2025,5,Wednesday,14,520,FALSE,-37.80730068,144.95956055
LatWill_T,2025-10-10,2025,10,Friday,7,205,FALSE,-37.81193681,144.95621105
FLDegC_T,2025-05-23,2025,5,Friday,20,151,FALSE,-37.81687226,144.96559144
HarEsP_T,2025-10-13,2025,10,Monday,6,54,FALSE,-37.81441438,144.94433026
WestWP_T,2025-06-16,2025,6,Monday,12,49,FALSE,-37.81235775,144.97136962
Swa607_T,2025-04-26,2025,4,Saturday,15,156,TRUE,-37.804024,144.96308399
VAC_T,2025-05-16,2025,5,Friday,11,1054,FALSE,-37.82129925,144.96879309
Mac330_T,2025-06-06,2025,6,Friday,15,71,FALSE,-37.79497059,144.93530329
574Qub_T,2025-04-30,2025,4,Wednesday,19,75,FALSE,-37.80309992,144.94908064
WatCit_T,2025-08-04,2025,8,Monday,11,93,FALSE,-37.81564989,144.93970694
BouHbr_T,2025-07-20,2025,7,Sunday,6,1,TRUE,-37.81876474,144.94710545
Lat224_T,2025-09-13,2025,9,Saturday,15,657,TRUE,-37.80996494,144.96216521
Col700_T,2025-04-23,2025,4,Wednesday,1,8,FALSE,-37.81982992,144.95102555
Col623_T,2025-07-20,2025,7,Sunday,18,335,TRUE,-37.81909256,144.95452748
Bou892T,2025-09-09,2025,9,Tuesday,13,166,FALSE,-37.8204637,144.94126826
BirBridge_T,2025-06-03,2025,6,Tuesday,10,82,FALSE,-37.81753741,144.97329734
BirBridge_T,2025-09-11,2025,9,Thursday,14,63,FALSE,-37.81753741,144.97329734
574Qub_T,2025-08-19,2025,8,Tuesday,10,83,FALSE,-37.80309992,144.94908064
WatCit_T,2025-08-18,2025,8,Monday,12,199,FALSE,-37.81564989,144.93970694
Col700_T,2025-08-06,2025,8,Wednesday,19,222,FALSE,-37.81982992,144.95102555
Eli263_T,2025-09-21,2025,9,Sunday,7,47,TRUE,-37.81252157,144.9619401
474Fl_T,2025-05-13,2025,5,Tuesday,11,219,FALSE,-37.81997273,144.95834911
Hammer1584_T,2025-07-19,2025,7,Saturday,11,787,TRUE,-37.81970749,144.96795734
BirArt1109_T,2025-09-15,2025,9,Monday,18,195,FALSE,-37.81851276,144.97131336
Lat526_T,2025-08-20,2025,8,Wednesday,23,34,FALSE,-37.813005,144.95160411
Fli114F_T,2025-07-15,2025,7,Tuesday,5,23,FALSE,-37.81629332,144.97090877
QVMQ_T,2025-09-10,2025,9,Wednesday,13,298,FALSE,-37.80631581,144.95866697
RMIT14_T,2025-06-18,2025,6,Wednesday,19,450,FALSE,-37.80767455,144.96309114
Swa148_T,2025-07-15,2025,7,Tuesday,23,188,FALSE,-37.81414075,144.96609379
PriNW_T,2025-10-15,2025,10,Wednesday,2,41,FALSE,-37.81874249,144.96787656
King163_T,2025-08-20,2025,8,Wednesday,3,29,FALSE,-37.81627451,144.95550503
King335_T,2025-06-26,2025,6,Thursday,5,17,FALSE,-37.81267639,144.95386444
Spen201_T,2025-08-07,2025,8,Thursday,20,582,FALSE,-37.81694221,144.95303935
Eli368_T,2025-08-03,2025,8,Sunday,19,1679,TRUE,-37.81009465,144.96143149
FLDegN_T,2025-07-20,2025,7,Sunday,20,133,TRUE,-37.8168479,144.96559789
574Qub_T,2025-06-16,2025,6,Monday,23,8,FALSE,-37.80309992,144.94908064
Col620_T,2025-06-14,2025,6,Saturday,3,56,TRUE,-37.81887963,144.95449198
Col620_T,2025-07-15,2025,7,Tuesday,8,2711,FALSE,-37.81887963,144.95449198
Lon189_T,2025-10-06,2025,10,Monday,6,36,FALSE,-37.8112185,144.96656806
Pel147_T,2025-05-12,2025,5,Monday,6,1,FALSE,-37.80240719,144.9615673
LtB210_T,2025-10-13,2025,10,Monday,17,890,FALSE,-37.81237202,144.96550671
BirBridge_T,2025-06-28,2025,6,Saturday,16,85,TRUE,-37.81753741,144.97329734
HarEsP_T,2025-10-02,2025,10,Thursday,9,134,FALSE,-37.81441438,144.94433026
Lyg260_T,2025-09-15,2025,9,Monday,6,9,FALSE,-37.80107122,144.96704554
UM2_T,2025-09-16,2025,9,Tuesday,5,7,FALSE,-37.79844526,144.96411782
Spen229_T,2025-06-03,2025,6,Tuesday,20,524,FALSE,-37.81531435,144.95227769
Fli114C_T,2025-08-02,2025,8,Saturday,7,5,TRUE,-37.81632783,144.97090512
Pow61_T,2025-04-25,2025,4,Friday,9,107,FALSE,-37.82392385,144.96299677
Col12_T,2025-06-12,2025,6,Thursday,21,28,FALSE,-37.81344862,144.97305353
Lon364_T,2025-07-30,2025,7,Wednesday,6,45,FALSE,-37.81234775,144.96153311
QVMQ_T,2025-08-12,2025,8,Tuesday,21,123,FALSE,-37.80631581,144.95866697
Lon189_T,2025-10-07,2025,10,Tuesday,19,657,FALSE,-37.8112185,144.96656806
261Will_T,2025-10-14,2025,10,Tuesday,6,272,FALSE,-37.81295822,144.95678789
UM2_T,2025-06-25,2025,6,Wednesday,5,4,FALSE,-37.79844526,144.96411782
King163_T,2025-04-24,2025,4,Thursday,20,551,FALSE,-37.81627451,144.95550503
Spen201_T,2025-10-10,2025,10,Friday,5,107,FALSE,-37.81694221,144.95303935
SprFli_T,2025-09-22,2025,9,Monday,21,17,FALSE,-37.81515276,144.97467661
HarEsB_T,2025-05-20,2025,5,Tuesday,15,118,FALSE,-37.81471642,144.9446508
HarEsB_T,2025-09-12,2025,9,Friday,10,46,FALSE,-37.81471642,144.9446508
SanBri_T,2025-09-24,2025,9,Wednesday,15,531,FALSE,-37.82011242,144.96291897
VAC_T,2025-04-25,2025,4,Friday,20,168,FALSE,-37.82129925,144.96879309
Col15_T,2025-06-02,2025,6,Monday,21,99,FALSE,-37.81362543,144.97323591
NewQ_T,2025-10-04,2025,10,Saturday,14,557,TRUE,-37.81457988,144.94292398
Bou283_T,2025-07-24,2025,7,Thursday,5,24,FALSE,-37.81380668,144.96516718
Fli114F_T,2025-05-28,2025,5,Wednesday,6,92,FALSE,-37.81629332,144.97090877
QVMQ_T,2025-05-08,2025,5,Thursday,13,672,FALSE,-37.80631581,144.95866697
Errol20_T,2025-04-30,2025,4,Wednesday,1,13,FALSE,-37.80456984,144.94946228
SprFli_T,2025-04-18,2025,4,Friday,8,32,FALSE,-37.81515276,144.97467661
UM1_T,2025-09-14,2025,9,Sunday,12,155,TRUE,-37.80008566,144.96386412
HarEsP_T,2025-05-19,2025,5,Monday,23,28,FALSE,-37.81441438,144.94433026
AG_T,2025-06-05,2025,6,Thursday,21,113,FALSE,-37.8199817,144.96872865
SanBri_T,2025-05-07,2025,5,Wednesday,1,21,FALSE,-37.82011242,144.96291897
Spencer_T,2025-07-29,2025,7,Tuesday,11,233,FALSE,-37.821728,144.95557015
Spencer_T,2025-08-09,2025,8,Saturday,6,47,TRUE,-37.821728,144.95557015
280Will_T,2025-08-18,2025,8,Monday,15,235,FALSE,-37.81246271,144.95690188
Spen229_T,2025-07-10,2025,7,Thursday,15,1185,FALSE,-37.81531435,144.95227769
Spen229_T,2025-09-16,2025,9,Tuesday,1,37,FALSE,-37.81531435,144.95227769
Pow61_T,2025-06-01,2025,6,Sunday,6,12,TRUE,-37.82392385,144.96299677
Col623_T,2025-10-14,2025,10,Tuesday,6,199,FALSE,-37.81909256,144.95452748
LtB170_T,2025-05-08,2025,5,Thursday,14,348,FALSE,-37.81172914,144.9682466
Mac330_T,2025-09-06,2025,9,Saturday,12,110,TRUE,-37.79497059,144.93530329
LtB210_T,2025-09-19,2025,9,Friday,11,557,FALSE,-37.81237202,144.96550671
Lat526_T,2025-08-16,2025,8,Saturday,6,22,TRUE,-37.813005,144.95160411
QVN_T,2025-08-19,2025,8,Tuesday,8,760,FALSE,-37.81057846,144.96444294
Errol20_T,2025-08-07,2025,8,Thursday,1,5,FALSE,-37.80456984,144.94946228
Swa295_T,2025-05-14,2025,5,Wednesday,8,476,FALSE,-37.81101524,144.96429485
WestWP_T,2025-07-06,2025,7,Sunday,15,15,TRUE,-37.81235775,144.97136962
Que85_T,2025-10-05,2025,10,Sunday,23,47,TRUE,-37.81652527,144.96121062
UM2_T,2025-05-07,2025,5,Wednesday,7,96,FALSE,-37.79844526,144.96411782
King335_T,2025-09-28,2025,9,Sunday,19,269,TRUE,-37.81267639,144.95386444
Spen229_T,2025-06-12,2025,6,Thursday,1,36,FALSE,-37.81531435,144.95227769
Errol23_T,2025-08-25,2025,8,Monday,14,182,FALSE,-37.80454949,144.94921863
Eli489_T,2025-06-25,2025,6,Wednesday,2,26,FALSE,-37.80740397,144.95987909
SprFli_T,2025-06-07,2025,6,Saturday,23,22,TRUE,-37.81515276,144.97467661
Swa31,2025-10-04,2025,10,Saturday,13,4764,TRUE,-37.81668634,144.96689733
AG_T,2025-09-25,2025,9,Thursday,0,30,FALSE,-37.8199817,144.96872865
Lyg309_T,2025-06-26,2025,6,Thursday,11,307,FALSE,-37.79808192,144.96721013
PriNW_T,2025-07-30,2025,7,Wednesday,8,1426,FALSE,-37.81874249,144.96787656
King2_T,2025-08-07,2025,8,Thursday,19,167,FALSE,-37.82009057,144.95758725
Lat526_T,2025-05-11,2025,5,Sunday,8,56,TRUE,-37.81304149,144.95155955
Eli489_T,2025-08-13,2025,8,Wednesday,23,131,FALSE,-37.80740397,144.95987909
FLDegN_T,2025-07-17,2025,7,Thursday,16,480,FALSE,-37.8168479,144.96559789
Col620_T,2025-06-13,2025,6,Friday,4,44,FALSE,-37.81887963,144.95449198
BouHbr_T,2025-07-18,2025,7,Friday,8,178,FALSE,-37.81876474,144.94710545
ACMI_T,2025-05-17,2025,5,Saturday,6,24,TRUE,-37.81726338,144.96872809
ACMI_T,2025-05-23,2025,5,Friday,3,6,FALSE,-37.81726338,144.96872809
Bou688_T,2025-07-26,2025,7,Saturday,21,625,TRUE,-37.81686075,144.95358075
Col700_T,2025-06-04,2025,6,Wednesday,1,13,FALSE,-37.81982992,144.95102555
Col700_T,2025-05-03,2025,5,Saturday,13,240,TRUE,-37.81982992,144.95102555
Col254_T,2025-08-02,2025,8,Saturday,23,255,TRUE,-37.81564191,144.965499
Fra118_T,2025-05-07,2025,5,Wednesday,18,279,FALSE,-37.80841815,144.95906316
Col623_T,2025-09-27,2025,9,Saturday,7,112,TRUE,-37.81909256,144.95452748
474Fl_T,2025-06-25,2025,6,Wednesday,23,144,FALSE,-37.81997273,144.95834911
AG_T,2025-09-01,2025,9,Monday,5,14,FALSE,-37.8199817,144.96872865
Que85_T,2025-08-06,2025,8,Wednesday,0,13,FALSE,-37.81652527,144.96121062
BirBridge_T,2025-09-17,2025,9,Wednesday,15,5,FALSE,-37.81757416,144.97329934
NewQ_T,2025-05-25,2025,5,Sunday,9,311,TRUE,-37.81457988,144.94292398
Bou292_T,2025-07-30,2025,7,Wednesday,14,1983,FALSE,-37.81349441,144.96515323
FliS_T,2025-09-03,2025,9,Wednesday,9,1638,FALSE,-37.81911705,144.96558255
Errol20_T,2025-07-17,2025,7,Thursday,17,356,FALSE,-37.80456984,144.94946228
Errol20_T,2025-10-14,2025,10,Tuesday,1,1,FALSE,-37.80456984,144.94946228
WebBN_T,2025-05-20,2025,5,Tuesday,12,686,FALSE,-37.82293543,144.9471751
Spen475_T,2025-10-11,2025,10,Saturday,23,12,TRUE,-37.80953359,144.94939004
Lat526_T,2025-08-26,2025,8,Tuesday,22,22,FALSE,-37.81304149,144.95155955
Lon364_T,2025-06-13,2025,6,Friday,16,761,FALSE,-37.81234775,144.96153311
ACMI_T,2025-06-12,2025,6,Thursday,6,81,FALSE,-37.81726338,144.96872809
MCEC_T,2025-10-08,2025,10,Wednesday,17,2048,FALSE,-37.82401776,144.95604426
LtB210_T,2025-09-07,2025,9,Sunday,3,122,TRUE,-37.81237202,144.96550671
Signal1647_T,2025-05-12,2025,5,Monday,8,504,FALSE,-37.81959923,144.9632832
BirBridge_T,2025-07-12,2025,7,Saturday,22,6,TRUE,-37.81753741,144.97329734
BirArt1109_T,2025-07-20,2025,7,Sunday,22,1,TRUE,-37.81851276,144.97131336
EntPark1671_T,2025-07-12,2025,7,Saturday,0,2,TRUE,-37.81996544,144.95981454
RMIT_T,2025-04-24,2025,4,Thursday,15,652,FALSE,-37.80825648,144.96304859
RMIT14_T,2025-08-14,2025,8,Thursday,12,1524,FALSE,-37.80767455,144.96309114
PriNW_T,2025-06-28,2025,6,Saturday,4,42,TRUE,-37.81874249,144.96787656
King163_T,2025-07-23,2025,7,Wednesday,23,121,FALSE,-37.81627451,144.95550503
Spen229_T,2025-09-09,2025,9,Tuesday,19,766,FALSE,-37.81531435,144.95227769
Eli368_T,2025-09-19,2025,9,Friday,23,861,FALSE,-37.81009465,144.96143149
Col12_T,2025-09-03,2025,9,Wednesday,21,48,FALSE,-37.81344862,144.97305353
Lon364_T,2025-04-25,2025,4,Friday,6,36,FALSE,-37.81234775,144.96153311
BouHbr_T,2025-09-12,2025,9,Friday,20,79,FALSE,-37.81876474,144.94710545
Bou688_T,2025-06-14,2025,6,Saturday,19,686,TRUE,-37.81686075,144.95358075
Col623_T,2025-04-23,2025,4,Wednesday,1,10,FALSE,-37.81909256,144.95452748
MCEC_T,2025-05-12,2025,5,Monday,4,6,FALSE,-37.82401776,144.95604426
Pel147_T,2025-04-27,2025,4,Sunday,10,67,TRUE,-37.80240719,144.9615673
LtB170_T,2025-05-29,2025,5,Thursday,23,206,FALSE,-37.81172914,144.9682466
LtB210_T,2025-04-28,2025,4,Monday,21,526,FALSE,-37.81237202,144.96550671
474Fl_T,2025-06-27,2025,6,Friday,3,19,FALSE,-37.81997273,144.95834911
BouHbr2353_T,2025-08-09,2025,8,Saturday,8,12,TRUE,-37.81894815,144.94612292
BirFed1120_T,2025-07-01,2025,7,Tuesday,15,111,FALSE,-37.8184141,144.97357915
Spen161_T,2025-06-10,2025,6,Tuesday,20,244,FALSE,-37.8172861,144.95319102
261Will_T,2025-08-18,2025,8,Monday,10,616,FALSE,-37.81295822,144.95678789
QVN_T,2025-07-29,2025,7,Tuesday,17,3210,FALSE,-37.81057846,144.96444294
Swa123_T,2025-06-24,2025,6,Tuesday,8,883,FALSE,-37.81487988,144.9660878
Swa295_T,2025-09-29,2025,9,Monday,1,74,FALSE,-37.81101524,144.96429485
Pel147_T,2025-10-12,2025,10,Sunday,20,12,TRUE,-37.80240719,144.9615673
Eli501_T,2025-10-12,2025,10,Sunday,22,226,TRUE,-37.80730068,144.95956055
MCEC_T,2025-07-30,2025,7,Wednesday,10,430,FALSE,-37.82401776,144.95604426
UM1_T,2025-06-27,2025,6,Friday,22,32,FALSE,-37.80008566,144.96386412
VAC_T,2025-04-30,2025,4,Wednesday,21,301,FALSE,-37.82129925,144.96879309
RMIT14_T,2025-09-18,2025,9,Thursday,16,1180,FALSE,-37.80767455,144.96309114
PriNW_T,2025-08-28,2025,8,Thursday,22,1697,FALSE,-37.81874249,144.96787656
King2_T,2025-05-25,2025,5,Sunday,6,70,TRUE,-37.82009057,144.95758725
King335_T,2025-05-11,2025,5,Sunday,13,280,TRUE,-37.81267639,144.95386444
Spen161_T,2025-08-28,2025,8,Thursday,8,694,FALSE,-37.8172861,144.95319102
Fli114C_T,2025-05-06,2025,5,Tuesday,16,44,FALSE,-37.81632783,144.97090512
261Will_T,2025-07-18,2025,7,Friday,1,30,FALSE,-37.81295822,144.95678789
King163_T,2025-07-25,2025,7,Friday,3,27,FALSE,-37.81627451,144.95550503
ACMI_T,2025-10-08,2025,10,Wednesday,3,4,FALSE,-37.81726338,144.96872809
Col620_T,2025-08-29,2025,8,Friday,19,967,FALSE,-37.81887963,144.95449198
SouthB_T,2025-05-23,2025,5,Friday,23,1040,FALSE,-37.82018685,144.96508508
Vic_T,2025-08-14,2025,8,Thursday,1,14,FALSE,-37.80606888,144.95644692
Col254_T,2025-09-24,2025,9,Wednesday,13,1573,FALSE,-37.81564191,144.965499
Col623_T,2025-10-03,2025,10,Friday,4,14,FALSE,-37.81909256,144.95452748
QVMQ_T,2025-07-28,2025,7,Monday,20,211,FALSE,-37.80631581,144.95866697
Signal1647_T,2025-10-04,2025,10,Saturday,13,147,TRUE,-37.81959923,144.9632832
Fli114F_T,2025-08-04,2025,8,Monday,10,176,FALSE,-37.81629332,144.97090877
Errol20_T,2025-05-04,2025,5,Sunday,7,20,TRUE,-37.80456984,144.94946228
AlfPl_T,2025-05-09,2025,5,Friday,4,6,FALSE,-37.81379749,144.96995745
VAC_T,2025-05-06,2025,5,Tuesday,15,1109,FALSE,-37.82129925,144.96879309
Eli250_T,2025-08-29,2025,8,Friday,6,156,FALSE,-37.81258467,144.9625775
Spr201_T,2025-09-29,2025,9,Monday,18,179,FALSE,-37.80999341,144.97227587
Spr201_T,2025-10-16,2025,10,Thursday,19,154,FALSE,-37.80999341,144.97227587
Swa148_T,2025-08-12,2025,8,Tuesday,3,20,FALSE,-37.81414075,144.96609379
Bourke155_T,2025-10-13,2025,10,Monday,3,2,FALSE,-37.81267313,144.96788288
280Will_T,2025-09-20,2025,9,Saturday,21,145,TRUE,-37.81246271,144.95690188
Lat526_T,2025-09-10,2025,9,Wednesday,15,135,FALSE,-37.81304149,144.95155955
Eli124_T,2025-07-11,2025,7,Friday,10,1129,FALSE,-37.81512416,144.96371988
WatCit_T,2025-09-12,2025,9,Friday,13,180,FALSE,-37.81564989,144.93970694
KenMac_T,2025-08-14,2025,8,Thursday,9,103,FALSE,-37.79453803,144.93036194
Col254_T,2025-07-17,2025,7,Thursday,23,194,FALSE,-37.81564191,144.965499
Fra118_T,2025-09-12,2025,9,Friday,17,230,FALSE,-37.80841815,144.95906316
Eli263_T,2025-09-01,2025,9,Monday,11,406,FALSE,-37.81252157,144.9619401
BouHbr2353_T,2025-09-04,2025,9,Thursday,8,111,FALSE,-37.81894815,144.94612292
LatWill_T,2025-05-08,2025,5,Thursday,10,291,FALSE,-37.81193681,144.95621105
AG_T,2025-07-11,2025,7,Friday,23,88,FALSE,-37.8199817,144.96872865
UM3_T,2025-09-15,2025,9,Monday,15,200,FALSE,-37.79698741,144.96441306
PriNW_T,2025-09-21,2025,9,Sunday,5,57,TRUE,-37.81874249,144.96787656
King2_T,2025-09-25,2025,9,Thursday,8,233,FALSE,-37.82009057,144.95758725
BouHbr_T,2025-05-27,2025,5,Tuesday,12,298,FALSE,-37.81876474,144.94710545
Lon189_T,2025-05-17,2025,5,Saturday,14,753,TRUE,-37.8112185,144.96656806
Lon189_T,2025-08-11,2025,8,Monday,21,534,FALSE,-37.8112185,144.96656806
Swa295_T,2025-08-02,2025,8,Saturday,4,54,TRUE,-37.81101524,144.96429485
AG_T,2025-05-13,2025,5,Tuesday,9,232,FALSE,-37.8199817,144.96872865
SanBri_T,2025-09-28,2025,9,Sunday,0,153,TRUE,-37.82011242,144.96291897
Swa607_T,2025-09-03,2025,9,Wednesday,6,21,FALSE,-37.804024,144.96308399
Lyg161_T,2025-05-26,2025,5,Monday,8,94,FALSE,-37.80169681,144.96658911
Eli250_T,2025-08-18,2025,8,Monday,9,766,FALSE,-37.81258467,144.9625775
UM3_T,2025-09-26,2025,9,Friday,5,5,FALSE,-37.79698741,144.96441306
261Will_T,2025-07-30,2025,7,Wednesday,16,1355,FALSE,-37.81295822,144.95678789
Pow61_T,2025-07-27,2025,7,Sunday,19,88,TRUE,-37.82392385,144.96299677
FLDegN_T,2025-04-25,2025,4,Friday,18,173,FALSE,-37.8168479,144.96559789
Bou292_T,2025-09-15,2025,9,Monday,19,990,FALSE,-37.81349441,144.96515323
UM3_T,2025-09-02,2025,9,Tuesday,22,51,FALSE,-37.79698741,144.96441306
261Will_T,2025-08-19,2025,8,Tuesday,14,875,FALSE,-37.81295822,144.95678789
King163_T,2025-07-16,2025,7,Wednesday,2,30,FALSE,-37.81627451,144.95550503
Bou292_T,2025-04-26,2025,4,Saturday,6,27,TRUE,-37.81349441,144.96515323
BouHbr_T,2025-08-22,2025,8,Friday,16,207,FALSE,-37.81876474,144.94710545
Bou688_T,2025-09-01,2025,9,Monday,20,356,FALSE,-37.81686075,144.95358075
474Fl_T,2025-07-15,2025,7,Tuesday,15,322,FALSE,-37.81997273,144.95834911
LatWill_T,2025-08-22,2025,8,Friday,11,209,FALSE,-37.81193681,144.95621105
LatWill_T,2025-09-12,2025,9,Friday,6,94,FALSE,-37.81193681,144.95621105
FLDegC_T,2025-07-14,2025,7,Monday,16,318,FALSE,-37.81687226,144.96559144
NewQ_T,2025-09-28,2025,9,Sunday,1,8,TRUE,-37.81457988,144.94292398
